id,adc_mq135,adc_mq136,adc_mq137,adc_mq138,adc_mq2,adc_mq3,adc_tgs822,adc_tgs2620,temp,humidity,time,createdAt,updatedAt,roastId,roastStatus
13072,20856,2745,15971,14541,10228,20815,20376,22250,64.04000092,20.75,2024-03-21 08:53:10.261 +0700,2024-03-21 15:53:13.814 +0700,2024-03-21 15:53:13.814 +0700,55,3
13073,20846,2748,15954,14517,10214,20790,20369,22233,64.01000214,20.73999977,2024-03-21 08:53:10.513 +0700,2024-03-21 15:53:13.814 +0700,2024-03-21 15:53:13.814 +0700,55,3
13074,20843,2748,15943,14505,10213,20775,20367,22221,64.02999878,20.77000046,2024-03-21 08:53:10.751 +0700,2024-03-21 15:53:13.814 +0700,2024-03-21 15:53:13.814 +0700,55,3
13075,20840,2748,15940,14497,10204,20767,20366,22203,64.04000092,20.72999954,2024-03-21 08:53:11.013 +0700,2024-03-21 15:53:13.814 +0700,2024-03-21 15:53:13.814 +0700,55,3
13076,20837,2750,15943,14494,10203,20750,20371,22192,64.02999878,20.70999908,2024-03-21 08:53:11.253 +0700,2024-03-21 15:53:13.814 +0700,2024-03-21 15:53:13.814 +0700,55,3
13077,20837,2748,15952,14494,10211,20733,20373,22183,64.04000092,20.72999954,2024-03-21 08:53:11.497 +0700,2024-03-21 15:53:13.814 +0700,2024-03-21 15:53:13.814 +0700,55,3
13078,20843,2751,15979,14498,10231,20730,20392,22181,64.02999878,20.71999931,2024-03-21 08:53:11.742 +0700,2024-03-21 15:53:13.814 +0700,2024-03-21 15:53:13.814 +0700,55,3
13079,20841,2749,15985,14513,10384,20722,20398,22170,64.02999878,20.76000023,2024-03-21 08:53:12.001 +0700,2024-03-21 15:53:13.814 +0700,2024-03-21 15:53:13.814 +0700,55,3
13080,20851,2748,16015,14532,10411,20731,20421,22167,64.02999878,20.71999931,2024-03-21 08:53:12.251 +0700,2024-03-21 15:53:13.814 +0700,2024-03-21 15:53:13.814 +0700,55,3
13081,20851,2749,16044,14558,10440,20724,20436,22163,64.04000092,20.70999908,2024-03-21 08:53:12.500 +0700,2024-03-21 15:53:13.814 +0700,2024-03-21 15:53:13.814 +0700,55,3
13082,20858,2746,16071,14588,10469,20727,20463,22166,64.02999878,20.70999908,2024-03-21 08:53:12.742 +0700,2024-03-21 15:53:13.814 +0700,2024-03-21 15:53:13.814 +0700,55,3
13083,20878,2747,16110,14627,10370,20733,20613,22163,64.05000305,20.70999908,2024-03-21 08:53:13.001 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13084,20891,2748,16136,14655,10401,20732,20637,22167,64.02999878,20.68000031,2024-03-21 08:53:13.712 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13085,20913,2747,16170,14672,10437,20740,20656,22167,64.04000092,20.72999954,2024-03-21 08:53:13.732 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13086,20931,2745,16205,14707,10471,20750,20676,22169,64.05000305,20.70999908,2024-03-21 08:53:13.752 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13087,20938,2749,16237,14735,10644,20758,20694,22178,64.05000305,20.72999954,2024-03-21 08:53:13.997 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13088,20950,2748,16269,14764,10676,20765,20714,22182,64.05000305,20.72999954,2024-03-21 08:53:14.230 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13089,20972,2748,16300,14806,10727,20780,20608,22191,64.04000092,20.77000046,2024-03-21 08:53:14.486 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13090,20982,2747,16336,14843,10641,20799,20634,22202,64.04000092,20.70000076,2024-03-21 08:53:14.739 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13091,20984,2749,16359,14879,10672,20804,20646,22208,64.05000305,20.70000076,2024-03-21 08:53:14.976 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13092,21010,2747,16396,14929,10707,20828,20672,22227,64.05000305,20.70000076,2024-03-21 08:53:15.238 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13093,21017,2752,16432,14958,10740,20850,20691,22236,64.04000092,20.70999908,2024-03-21 08:53:15.483 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13094,21028,2748,16462,14988,10898,20855,20702,22248,64.06999969,20.77000046,2024-03-21 08:53:15.732 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13095,21045,2748,16484,15022,10938,20882,20722,22263,64.06999969,20.70999908,2024-03-21 08:53:15.969 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13096,21049,2749,16507,15061,10973,20890,20735,22401,64.06999969,20.70999908,2024-03-21 08:53:16.237 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13097,21059,2748,16536,15092,11006,20910,20878,22413,64.06999969,20.70000076,2024-03-21 08:53:16.481 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13098,21069,2749,16561,15128,10908,20929,20894,22421,64.05000305,20.70999908,2024-03-21 08:53:16.724 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13099,21082,2750,16590,15163,10939,20950,20905,22438,64.08000183,20.70000076,2024-03-21 08:53:16.963 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13100,21086,2748,16612,15190,10966,20967,20922,22450,64.08000183,20.68000031,2024-03-21 08:53:17.230 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13101,21101,2747,16628,15216,10991,20983,20929,22460,64.06999969,20.76000023,2024-03-21 08:53:17.472 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13102,21111,2751,16649,15240,11156,20996,20939,22467,64.08000183,20.70999908,2024-03-21 08:53:17.709 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13103,21119,2750,16671,15265,11182,21014,20957,22482,64.08000183,20.72999954,2024-03-21 08:53:17.973 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13104,21135,2748,16694,15294,11214,21030,20962,22491,64.06999969,20.70000076,2024-03-21 08:53:18.199 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13105,21152,2747,16715,15322,11245,21053,20978,22509,64.05000305,20.76000023,2024-03-21 08:53:18.444 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13106,21148,2749,16735,15341,11144,21056,20989,22401,64.11000061,20.72999954,2024-03-21 08:53:18.694 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13107,21170,2749,16756,15374,11175,21075,20866,22408,64.09999847,20.72999954,2024-03-21 08:53:18.973 +0700,2024-03-21 15:53:19.998 +0700,2024-03-21 15:53:19.998 +0700,55,3
13108,21183,2749,16764,15383,11192,21082,20878,22416,64.09999847,20.72999954,2024-03-21 08:53:19.222 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13109,21187,2747,16782,15398,11210,21105,20887,22425,64.09999847,20.70000076,2024-03-21 08:53:19.886 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13110,21197,2750,16795,15417,11220,21116,20894,22439,64.09999847,20.75,2024-03-21 08:53:19.908 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13111,21198,2749,16804,15430,11232,21129,20894,22444,64.06999969,20.75,2024-03-21 08:53:19.935 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13112,21204,2750,16822,15447,11239,21138,20892,22448,64.08000183,20.78000069,2024-03-21 08:53:20.211 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13113,21207,2748,16832,15460,11249,21153,20900,22466,64.08000183,20.72999954,2024-03-21 08:53:20.460 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13114,21212,2750,16835,15468,11257,21169,20906,22471,64.06999969,20.64999962,2024-03-21 08:53:20.711 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13115,21212,2746,16844,15463,11259,21180,20905,22477,64.09999847,20.70000076,2024-03-21 08:53:20.944 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13116,21213,2749,16850,15467,11396,21184,20908,22482,64.08000183,20.70000076,2024-03-21 08:53:21.206 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13117,21220,2745,16857,15470,11412,21192,20915,22495,64.09999847,20.72999954,2024-03-21 08:53:21.460 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13118,21212,2748,16860,15469,11426,21198,20913,22499,64.11000061,20.70000076,2024-03-21 08:53:21.702 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13119,21222,2748,16874,15468,11437,21216,20921,22503,64.11000061,20.65999985,2024-03-21 08:53:21.939 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13120,21211,2746,16881,15475,11435,21218,20920,22512,64.09999847,20.72999954,2024-03-21 08:53:22.203 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13121,21216,2746,16885,15480,11436,21236,20920,22514,64.11000061,20.70000076,2024-03-21 08:53:22.452 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13122,21210,2748,16892,15488,11437,21236,20928,22521,64.11000061,20.69000053,2024-03-21 08:53:22.694 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13123,21216,2748,16895,15493,11451,21238,20926,22657,64.09999847,20.72999954,2024-03-21 08:53:22.929 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13124,21216,2750,16899,15499,11456,21253,20924,22658,64.08000183,20.75,2024-03-21 08:53:23.168 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13125,21219,2748,16902,15506,11464,21259,20925,22662,64.11000061,20.70999908,2024-03-21 08:53:23.448 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13126,21213,2750,16903,15512,11473,21251,20920,22664,64.11000061,20.67000008,2024-03-21 08:53:23.679 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13127,21213,2751,16909,15512,11484,21265,20923,22670,64.09999847,20.76000023,2024-03-21 08:53:23.939 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13128,21216,2750,16914,15511,11484,21279,20928,22673,64.09999847,20.69000053,2024-03-21 08:53:24.184 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13129,21221,2750,16918,15511,11481,21285,20929,22681,64.12000275,20.71999931,2024-03-21 08:53:24.426 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13130,21223,2748,16917,15493,11473,21292,20927,22682,64.11000061,20.75,2024-03-21 08:53:24.672 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13131,21220,2750,16919,15487,11465,21291,20922,22690,64.11000061,20.70999908,2024-03-21 08:53:24.941 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13132,21218,2747,16918,15478,11459,21294,20921,22684,64.09999847,20.69000053,2024-03-21 08:53:25.179 +0700,2024-03-21 15:53:26.228 +0700,2024-03-21 15:53:26.228 +0700,55,3
13133,21212,2748,16919,15476,11456,21302,20913,22683,64.12000275,20.67000008,2024-03-21 08:53:25.430 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13134,21218,2747,16917,15483,11461,21300,20910,22690,64.09999847,20.69000053,2024-03-21 08:53:26.111 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13135,21211,2749,16912,15486,11461,21299,20906,22693,64.12000275,20.70000076,2024-03-21 08:53:26.132 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13136,21213,2749,16908,15486,11463,21305,20902,22698,64.12000275,20.70999908,2024-03-21 08:53:26.153 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13137,21205,2750,16910,15487,11455,21304,20896,22696,64.11000061,20.70000076,2024-03-21 08:53:26.410 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13138,21202,2748,16903,15485,11447,21309,20894,22695,64.13999939,20.64999962,2024-03-21 08:53:26.668 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13139,21196,2749,16898,15469,11438,21311,20886,22693,64.11000061,20.64999962,2024-03-21 08:53:26.915 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13140,21188,2750,16893,15466,11433,21315,20881,22690,64.11000061,20.71999931,2024-03-21 08:53:27.160 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13141,21190,2749,16891,15465,11435,21315,20875,22694,64.11000061,20.69000053,2024-03-21 08:53:27.405 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13142,21191,2746,16874,15465,11428,21311,20871,22696,64.11000061,20.71999931,2024-03-21 08:53:27.684 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13143,21182,2748,16882,15463,11422,21322,20865,22695,64.12000275,20.70000076,2024-03-21 08:53:27.915 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13144,21173,2751,16872,15450,11418,21321,20982,22692,64.12000275,20.71999931,2024-03-21 08:53:28.172 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13145,21175,2746,16873,15453,11401,21323,20982,22696,64.12000275,20.64999962,2024-03-21 08:53:28.414 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13146,21175,2749,16859,15441,11259,21326,20975,22695,64.16000366,20.64999962,2024-03-21 08:53:28.657 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13147,21172,2750,16854,15422,11240,21322,20965,22696,64.13999939,20.70000076,2024-03-21 08:53:28.900 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13148,21166,2748,16850,15420,11225,21325,20960,22693,64.11000061,20.70000076,2024-03-21 08:53:29.173 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13149,21172,2750,16838,15402,11209,21320,20944,22687,64.13999939,20.69000053,2024-03-21 08:53:29.397 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13150,21167,2749,16828,15391,11197,21327,20937,22682,64.13999939,20.69000053,2024-03-21 08:53:29.646 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13151,21160,2750,16828,15372,11182,21323,20930,22683,64.13999939,20.69000053,2024-03-21 08:53:29.892 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13152,21154,2748,16815,15368,11164,21314,20919,22681,64.16000366,20.69000053,2024-03-21 08:53:30.160 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13153,21159,2748,16808,15361,11162,21324,20914,22681,64.16999817,20.69000053,2024-03-21 08:53:30.392 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13154,21148,2750,16796,15349,11148,21317,20900,22671,64.16000366,20.70000076,2024-03-21 08:53:30.652 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13155,21146,2749,16786,15335,11261,21325,20895,22672,64.16000366,20.62000084,2024-03-21 08:53:30.882 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13156,21149,2752,16775,15329,11248,21319,20883,22667,64.12000275,20.70000076,2024-03-21 08:53:31.145 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13157,21139,2747,16767,15315,11234,21317,20875,22665,64.16000366,20.63999939,2024-03-21 08:53:31.373 +0700,2024-03-21 15:53:32.464 +0700,2024-03-21 15:53:32.464 +0700,55,3
13158,21143,2748,16761,15310,11230,21315,20870,22662,64.16000366,20.64999962,2024-03-21 08:53:31.633 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13159,21143,2748,16747,15302,11227,21309,20733,22658,64.16999817,20.65999985,2024-03-21 08:53:32.355 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13160,21134,2749,16745,15291,11221,21315,20730,22658,64.16999817,20.67000008,2024-03-21 08:53:32.374 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13161,21135,2751,16737,15283,11212,21312,20719,22526,64.16000366,20.69000053,2024-03-21 08:53:32.395 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13162,21130,2752,16725,15274,11191,21306,20718,22522,64.13999939,20.57999992,2024-03-21 08:53:32.643 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13163,21129,2749,16713,15266,11171,21299,20707,22518,64.12000275,20.67000008,2024-03-21 08:53:32.892 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13164,21121,2747,16694,15254,11152,21286,20697,22510,64.16000366,20.65999985,2024-03-21 08:53:33.140 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13165,21113,2745,16684,15233,10998,21280,20686,22505,64.16999817,20.70000076,2024-03-21 08:53:33.393 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13166,21112,2749,16661,15215,10975,21267,20678,22500,64.18000031,20.69000053,2024-03-21 08:53:33.645 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13167,21106,2747,16643,15207,10956,21252,20658,22490,64.18000031,20.63999939,2024-03-21 08:53:33.883 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13168,21099,2746,16619,15182,10933,21242,20651,22485,64.16000366,20.62000084,2024-03-21 08:53:34.118 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13169,21090,2746,16588,15151,10900,21230,20633,22476,64.16999817,20.65999985,2024-03-21 08:53:34.381 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13170,21082,2746,16568,15124,11001,21219,20625,22471,64.18000031,20.63999939,2024-03-21 08:53:34.630 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13171,21076,2749,16534,15085,10964,21199,20730,22459,64.16000366,20.67000008,2024-03-21 08:53:34.870 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13172,21064,2748,16501,15058,10921,21178,20714,22451,64.18000031,20.65999985,2024-03-21 08:53:35.114 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13173,21057,2746,16463,15021,10751,21149,20697,22448,64.16999817,20.62000084,2024-03-21 08:53:35.381 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13174,21046,2744,16433,14990,10715,21132,20684,22438,64.16000366,20.63999939,2024-03-21 08:53:35.639 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13175,21035,2749,16398,14947,10674,21107,20658,22417,64.16999817,20.59000015,2024-03-21 08:53:35.879 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13176,21022,2748,16353,14908,10633,21078,20641,22405,64.18000031,20.65999985,2024-03-21 08:53:36.125 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13177,21015,2746,16318,14872,10725,21062,20620,22524,64.18000031,20.65999985,2024-03-21 08:53:36.373 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13178,20994,2749,16281,14835,10687,21038,20475,22511,64.16999817,20.71999931,2024-03-21 08:53:36.620 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13179,20971,2752,16238,14791,10636,21012,20452,22493,64.19999695,20.69000053,2024-03-21 08:53:36.853 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13180,20962,2748,16198,14761,10469,20990,20434,22480,64.18000031,20.65999985,2024-03-21 08:53:37.121 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13181,20940,2748,16161,14726,10424,20960,20413,22459,64.18000031,20.69000053,2024-03-21 08:53:37.358 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13182,20920,2749,16124,14685,10379,20945,20394,22443,64.18000031,20.65999985,2024-03-21 08:53:37.591 +0700,2024-03-21 15:53:38.643 +0700,2024-03-21 15:53:38.643 +0700,55,3
13183,20908,2746,16079,14652,10464,20918,20377,22432,64.19999695,20.65999985,2024-03-21 08:53:37.870 +0700,2024-03-21 15:53:44.862 +0700,2024-03-21 15:53:44.862 +0700,55,3
13184,20896,2748,16041,14621,10426,20902,20357,22414,64.18000031,20.67000008,2024-03-21 08:53:38.514 +0700,2024-03-21 15:53:44.862 +0700,2024-03-21 15:53:44.862 +0700,55,3
13185,20882,2746,15998,14570,10394,20882,20464,22266,64.18000031,20.65999985,2024-03-21 08:53:38.537 +0700,2024-03-21 15:53:44.862 +0700,2024-03-21 15:53:44.862 +0700,55,3
13186,20862,2749,15967,14540,10224,20845,20446,22247,64.19999695,20.63999939,2024-03-21 08:53:38.585 +0700,2024-03-21 15:53:44.862 +0700,2024-03-21 15:53:44.862 +0700,55,3
13187,20844,2747,15939,14507,10196,20832,20434,22235,64.18000031,20.65999985,2024-03-21 08:53:38.868 +0700,2024-03-21 15:53:44.862 +0700,2024-03-21 15:53:44.862 +0700,55,3
13188,20833,2748,15911,14478,10164,20817,20419,22214,64.20999908,20.61000061,2024-03-21 08:53:39.082 +0700,2024-03-21 15:53:44.862 +0700,2024-03-21 15:53:44.862 +0700,55,3
13189,20825,2747,15889,14450,10150,20792,20413,22202,64.20999908,20.65999985,2024-03-21 08:53:39.332 +0700,2024-03-21 15:53:44.862 +0700,2024-03-21 15:53:44.862 +0700,55,3
13190,20821,2744,15872,14435,10134,20778,20411,22188,64.18000031,20.61000061,2024-03-21 08:53:39.580 +0700,2024-03-21 15:53:44.862 +0700,2024-03-21 15:53:44.862 +0700,55,3
13191,20814,2748,15871,14418,10122,20764,20413,22181,64.19999695,20.69000053,2024-03-21 08:53:39.847 +0700,2024-03-21 15:53:44.862 +0700,2024-03-21 15:53:44.862 +0700,55,3
13192,20805,2748,15870,14409,10117,20744,20407,22157,64.20999908,20.62999916,2024-03-21 08:53:40.101 +0700,2024-03-21 15:53:44.862 +0700,2024-03-21 15:53:44.862 +0700,55,3
13193,20807,2749,15874,14418,10124,20723,20419,22154,64.20999908,20.62000084,2024-03-21 08:53:40.334 +0700,2024-03-21 15:53:44.862 +0700,2024-03-21 15:53:44.862 +0700,55,3
13194,20809,2747,15888,14432,10138,20723,20434,22269,64.20999908,20.70999908,2024-03-21 08:53:40.595 +0700,2024-03-21 15:53:44.862 +0700,2024-03-21 15:53:44.862 +0700,55,3
