"id","adc_mq135","adc_mq136","adc_mq137","adc_mq138","adc_mq2","adc_mq3","adc_tgs822","adc_tgs2620","temp","humidity","time","createdAt","updatedAt","roastId","roastStatus"
21291,22913,2756,20782,20105,16052,23291,22998,23495,70.76999664,28.94000053,2024-03-21 09:30:50.869 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21292,22909,2760,20794,20094,16068,23295,22994,23491,70.76999664,29.03000069,2024-03-21 09:30:51.129 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21293,22928,2756,20811,20104,16080,23303,22997,23497,70.79000092,29.0,2024-03-21 09:30:51.374 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21294,22934,2756,20814,20106,16096,23301,23001,23503,70.80000305,29.15999985,2024-03-21 09:30:51.619 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21295,22942,2760,20818,20119,16099,23299,23007,23503,70.80000305,29.20999908,2024-03-21 09:30:51.884 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21296,22934,2760,20834,20115,16109,23295,23006,23507,70.79000092,29.19000053,2024-03-21 09:30:52.143 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21297,22941,2760,20831,20129,16110,23298,23007,23515,70.80000305,29.29999924,2024-03-21 09:30:52.398 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21298,22940,2760,20836,20134,16118,23310,23007,23508,70.81999969,29.30999947,2024-03-21 09:30:52.654 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21299,22945,2760,20842,20142,16103,23308,23013,23516,70.76999664,29.30999947,2024-03-21 09:30:52.913 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21300,22953,2760,20853,20159,16108,23313,23017,23522,70.80000305,29.36000061,2024-03-21 09:30:53.143 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21301,22955,2756,20851,20167,16123,23315,23023,23520,70.80000305,29.37000084,2024-03-21 09:30:53.419 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21302,22958,2756,20852,20163,16002,23307,23018,23525,70.80000305,29.37999916,2024-03-21 09:30:53.657 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21303,22950,2760,20859,20175,16113,23309,23024,23528,70.79000092,29.37000084,2024-03-21 09:30:53.914 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21304,22954,2756,20874,20177,16115,23312,23019,23528,70.79000092,29.43000031,2024-03-21 09:30:54.173 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21305,22967,2756,20871,20188,16118,23315,23027,23533,70.79000092,29.36000061,2024-03-21 09:30:54.415 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21306,22969,2756,20879,20200,16117,23323,23027,23531,70.79000092,29.37000084,2024-03-21 09:30:54.675 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21307,22964,2760,20884,20193,16113,23320,23023,23534,70.79000092,29.37000084,2024-03-21 09:30:54.912 +0700,2024-03-21 16:30:56.023 +0700,2024-03-21 16:30:56.023 +0700,57,3
21308,22964,2756,20875,20190,16114,23314,23025,23532,70.79000092,29.35000038,2024-03-21 09:30:55.157 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21309,22983,2760,20872,20200,16003,23309,23023,23525,70.79000092,29.36000061,2024-03-21 09:30:55.932 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21310,22987,2756,20881,20207,16039,23307,23021,23529,70.79000092,29.37000084,2024-03-21 09:30:55.952 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21311,22980,2760,20878,20210,16025,23308,23027,23534,70.81999969,29.37999916,2024-03-21 09:30:55.972 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21312,22981,2760,20884,20224,16026,23319,23035,23542,70.76999664,29.45000076,2024-03-21 09:30:56.155 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21313,22992,2756,20891,20220,16007,23323,23036,23541,70.76999664,29.42000008,2024-03-21 09:30:56.433 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21314,22985,2760,20890,20214,16004,23319,23032,23545,70.76999664,29.37000084,2024-03-21 09:30:56.675 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21315,22982,2756,20900,20216,16123,23331,23039,23541,70.79000092,29.37999916,2024-03-21 09:30:56.924 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21316,22979,2760,20899,20208,16002,23331,23039,23537,70.76000214,29.34000015,2024-03-21 09:30:57.163 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21317,22987,2756,20887,20201,16005,23322,23029,23534,70.76999664,29.37000084,2024-03-21 09:30:57.437 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21318,22991,2756,20894,20202,16122,23320,23034,23538,70.80000305,29.36000061,2024-03-21 09:30:57.677 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21319,22993,2760,20890,20178,16110,23316,23028,23527,70.79000092,29.34000015,2024-03-21 09:30:57.942 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21320,22997,2760,20898,20184,16107,23320,23032,23536,70.79000092,29.34000015,2024-03-21 09:30:58.182 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21321,22992,2756,20889,20169,16077,23325,23033,23530,70.76999664,29.25,2024-03-21 09:30:58.428 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21322,22980,2756,20885,20160,16067,23319,23030,23536,70.79000092,29.27000046,2024-03-21 09:30:58.689 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21323,22986,2756,20883,20153,16045,23320,23027,23534,70.76999664,29.14999962,2024-03-21 09:30:58.956 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21324,22982,2756,20893,20140,16035,23331,23029,23535,70.79000092,29.20999908,2024-03-21 09:30:59.206 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21325,22984,2756,20889,20137,16024,23329,23026,23535,70.80000305,29.20999908,2024-03-21 09:30:59.444 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21326,22987,2760,20880,20138,16009,23330,23031,23539,70.76999664,29.09000015,2024-03-21 09:30:59.704 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21327,22988,2756,20889,20132,15871,23339,23028,23528,70.80000305,29.12999916,2024-03-21 09:30:59.957 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21328,22991,2756,20875,20146,15860,23325,23035,23531,70.79000092,29.10000038,2024-03-21 09:31:00.195 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21329,22994,2760,20876,20157,15861,23313,23019,23528,70.80000305,29.12000084,2024-03-21 09:31:00.440 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21330,22993,2756,20885,20148,15858,23331,23022,23533,70.76000214,29.05999947,2024-03-21 09:31:00.703 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21331,22998,2756,20874,20155,15866,23315,23026,23531,70.76000214,29.05999947,2024-03-21 09:31:00.946 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21332,22990,2760,20881,20157,15859,23328,23031,23539,70.79000092,29.01000023,2024-03-21 09:31:01.193 +0700,2024-03-21 16:31:02.226 +0700,2024-03-21 16:31:02.226 +0700,57,3
21333,22979,2760,20878,20158,15840,23319,23025,23534,70.79000092,29.04000092,2024-03-21 09:31:01.455 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21334,22978,2756,20868,20159,15823,23313,23025,23534,70.76999664,28.95000076,2024-03-21 09:31:02.138 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21335,22963,2760,20872,20157,15822,23326,23029,23527,70.81999969,28.98999977,2024-03-21 09:31:02.158 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21336,22963,2756,20874,20161,15833,23328,23018,23528,70.79000092,29.0,2024-03-21 09:31:02.196 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21337,22947,2756,20870,20165,15819,23309,23023,23530,70.79000092,28.98999977,2024-03-21 09:31:02.454 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21338,22940,2760,20871,20170,15814,23326,23028,23534,70.76000214,28.86000061,2024-03-21 09:31:02.714 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21339,22932,2756,20866,20157,15802,23318,23023,23534,70.79000092,28.85000038,2024-03-21 09:31:02.978 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21340,22918,2760,20872,20136,15810,23326,23025,23524,70.79000092,28.78000069,2024-03-21 09:31:03.228 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21341,22924,2756,20860,20132,15778,23322,23020,23526,70.76000214,28.76000023,2024-03-21 09:31:03.468 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21342,22926,2756,20859,20142,15865,23316,23021,23529,70.79000092,28.72999954,2024-03-21 09:31:03.735 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21343,22927,2760,20863,20144,15867,23328,23023,23529,70.76999664,28.67000008,2024-03-21 09:31:03.974 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21344,22934,2760,20856,20142,15853,23313,23016,23527,70.76999664,28.70000076,2024-03-21 09:31:04.244 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21345,22932,2760,20851,20150,15852,23325,23017,23521,70.76000214,28.61000061,2024-03-21 09:31:04.466 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21346,22926,2760,20852,20146,15852,23321,23015,23523,70.79000092,28.64999962,2024-03-21 09:31:04.727 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21347,22931,2756,20846,20137,15841,23317,23008,23522,70.80000305,28.57999992,2024-03-21 09:31:04.999 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21348,22928,2756,20850,20132,15822,23320,23018,23518,70.79000092,28.65999985,2024-03-21 09:31:05.247 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21349,22931,2756,20842,20123,15812,23324,23018,23523,70.76999664,28.60000038,2024-03-21 09:31:05.478 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21350,22936,2760,20841,20112,15808,23321,23012,23520,70.76000214,28.52000046,2024-03-21 09:31:05.742 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21351,22936,2756,20836,20092,15797,23322,23012,23518,70.76999664,28.45999908,2024-03-21 09:31:06.002 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21352,22935,2756,20835,20083,15782,23315,23011,23516,70.80000305,28.42000008,2024-03-21 09:31:06.249 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21353,22946,2760,20835,20079,15771,23321,23010,23522,70.79000092,28.38999939,2024-03-21 09:31:06.493 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21354,22942,2756,20822,20072,15768,23319,23005,23516,70.80000305,28.37000084,2024-03-21 09:31:06.738 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21355,22950,2756,20823,20066,15771,23319,23007,23514,70.76000214,28.38999939,2024-03-21 09:31:07.002 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21356,22952,2760,20825,20070,15779,23317,23007,23518,70.76999664,28.34000015,2024-03-21 09:31:07.263 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21357,22960,2760,20824,20071,15770,23330,23009,23517,70.76000214,28.36000061,2024-03-21 09:31:07.516 +0700,2024-03-21 16:31:08.528 +0700,2024-03-21 16:31:08.528 +0700,57,3
21358,22962,2760,20821,20058,15759,23325,23010,23517,70.79000092,28.28000069,2024-03-21 09:31:07.770 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21359,22955,2756,20826,20066,15760,23319,23006,23514,70.76999664,28.30999947,2024-03-21 09:31:08.444 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21360,22956,2760,20811,20064,15760,23320,23005,23519,70.76999664,28.28000069,2024-03-21 09:31:08.464 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21361,22959,2756,20819,20061,15757,23334,23004,23512,70.79000092,28.30999947,2024-03-21 09:31:08.494 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21362,22964,2760,20818,20072,15753,23322,23010,23519,70.76999664,28.28000069,2024-03-21 09:31:08.776 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21363,22960,2760,20811,20063,15757,23322,23002,23514,70.79000092,28.20999908,2024-03-21 09:31:09.025 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21364,22953,2756,20810,20062,15772,23322,23004,23520,70.76999664,28.19000053,2024-03-21 09:31:09.284 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21365,22942,2760,20814,20071,15770,23323,23010,23519,70.76000214,28.18000031,2024-03-21 09:31:09.518 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21366,22941,2756,20809,20085,15607,23318,23005,23512,70.79000092,28.18000031,2024-03-21 09:31:09.784 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21367,22952,2756,20808,20101,15559,23319,23010,23507,70.76000214,28.18000031,2024-03-21 09:31:10.036 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21368,22951,2760,20808,20104,15547,23323,23004,23516,70.79000092,28.17000008,2024-03-21 09:31:10.278 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21369,22953,2760,20806,20109,15544,23318,23012,23516,70.76999664,28.17000008,2024-03-21 09:31:10.548 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21370,22953,2756,20808,20096,15563,23319,23009,23515,70.76999664,28.12000084,2024-03-21 09:31:10.782 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21371,22952,2756,20804,20093,15564,23324,23007,23520,70.79000092,28.12999916,2024-03-21 09:31:11.044 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21372,22949,2760,20806,20088,15536,23329,23013,23514,70.79000092,28.11000061,2024-03-21 09:31:11.301 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21373,22954,2756,20805,20091,15537,23322,23006,23517,70.76999664,28.11000061,2024-03-21 09:31:11.552 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21374,22951,2756,20798,20088,15561,23325,23010,23520,70.79000092,28.15999985,2024-03-21 09:31:11.795 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21375,22956,2756,20796,20086,15602,23323,23009,23517,70.79000092,28.11000061,2024-03-21 09:31:12.048 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21376,22951,2760,20803,20065,15602,23334,23008,23515,70.79000092,28.04999924,2024-03-21 09:31:12.304 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21377,22948,2760,20799,20071,15599,23329,23009,23514,70.76999664,28.05999947,2024-03-21 09:31:12.537 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21378,22949,2760,20805,20070,15600,23333,23013,23526,70.76999664,28.04999924,2024-03-21 09:31:12.804 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21379,22956,2760,20802,20073,15570,23323,23007,23523,70.76999664,28.12000084,2024-03-21 09:31:13.031 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21380,22953,2760,20804,20077,15584,23334,23021,23527,70.79000092,28.04999924,2024-03-21 09:31:13.307 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21381,22952,2760,20807,20073,15582,23342,23010,23523,70.76999664,27.95999908,2024-03-21 09:31:13.566 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21382,22960,2756,20804,20089,15572,23324,23012,23517,70.76000214,28.01000023,2024-03-21 09:31:13.820 +0700,2024-03-21 16:31:14.815 +0700,2024-03-21 16:31:14.815 +0700,57,3
21383,22953,2756,20799,20084,15565,23331,23015,23517,70.75,28.03000069,2024-03-21 09:31:14.068 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21384,22966,2756,20793,20082,15564,23325,23010,23522,70.76999664,27.94000053,2024-03-21 09:31:14.727 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21385,22957,2756,20802,20077,15539,23332,23018,23523,70.79000092,27.90999985,2024-03-21 09:31:14.750 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21386,22971,2756,20794,20072,15532,23327,23013,23523,70.76999664,27.95999908,2024-03-21 09:31:14.797 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21387,22964,2756,20797,20068,15542,23330,23017,23523,70.76000214,27.90999985,2024-03-21 09:31:15.074 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21388,22972,2760,20794,20085,15532,23328,23018,23525,70.76999664,27.94000053,2024-03-21 09:31:15.326 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21389,22963,2760,20795,20093,15506,23329,23015,23528,70.76999664,27.94000053,2024-03-21 09:31:15.571 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21390,22970,2756,20798,20101,15494,23335,23016,23523,70.75,27.96999931,2024-03-21 09:31:15.827 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21391,22957,2756,20797,20110,15512,23328,23020,23525,70.76000214,27.92000008,2024-03-21 09:31:16.055 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21392,22964,2756,20797,20108,15515,23331,23017,23518,70.79000092,27.85000038,2024-03-21 09:31:16.307 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21393,22976,2756,20795,20097,15516,23331,23021,23530,70.76000214,27.80999947,2024-03-21 09:31:16.574 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21394,22977,2756,20800,20101,15547,23333,23022,23519,70.76999664,27.87999916,2024-03-21 09:31:16.819 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21395,22969,2760,20798,20096,15539,23334,23026,23522,70.75,27.86000061,2024-03-21 09:31:17.087 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21396,22973,2760,20800,20099,15526,23328,23029,23529,70.73000336,27.87000084,2024-03-21 09:31:17.335 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21397,22981,2760,20799,20105,15530,23336,23026,23526,70.76000214,27.87999916,2024-03-21 09:31:17.596 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21398,22975,2760,20802,20098,15526,23336,23024,23522,70.79000092,27.87000084,2024-03-21 09:31:17.849 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21399,22978,2756,20809,20087,15571,23339,23030,23531,70.76999664,27.81999969,2024-03-21 09:31:18.104 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21400,22981,2756,20798,20085,15571,23331,23030,23528,70.75,27.81999969,2024-03-21 09:31:18.341 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21401,22980,2756,20802,20078,15553,23338,23031,23530,70.76000214,27.87999916,2024-03-21 09:31:18.587 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21402,22971,2760,20803,20079,15557,23334,23034,23531,70.76000214,27.85000038,2024-03-21 09:31:18.832 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21403,22968,2760,20801,20076,15529,23340,23032,23531,70.76000214,27.75,2024-03-21 09:31:19.094 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21404,22980,2760,20805,20083,15513,23342,23032,23533,70.76000214,27.76000023,2024-03-21 09:31:19.357 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21405,22982,2756,20811,20095,15511,23340,23033,23532,70.76000214,27.80999947,2024-03-21 09:31:19.585 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21406,22981,2756,20806,20101,15555,23337,23028,23531,70.73000336,27.79000092,2024-03-21 09:31:19.860 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21407,22979,2756,20804,20090,15583,23338,23031,23531,70.73000336,27.75,2024-03-21 09:31:20.115 +0700,2024-03-21 16:31:21.093 +0700,2024-03-21 16:31:21.093 +0700,57,3
21408,22990,2756,20803,20102,15559,23333,23029,23537,70.75,27.72999954,2024-03-21 09:31:20.364 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21409,22989,2756,20805,20108,15519,23334,23032,23535,70.75,27.70000076,2024-03-21 09:31:20.986 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21410,22987,2760,20798,20100,15505,23335,23037,23543,70.76000214,27.75,2024-03-21 09:31:21.008 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21411,22987,2760,20808,20098,15513,23344,23169,23546,70.76000214,27.65999985,2024-03-21 09:31:21.097 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21412,22979,2756,20803,20091,15517,23346,23036,23542,70.75,27.70000076,2024-03-21 09:31:21.376 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21413,22972,2760,20797,20085,15511,23331,23038,23540,70.76000214,27.63999939,2024-03-21 09:31:21.612 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21414,22964,2760,20806,20074,15493,23339,23168,23543,70.76000214,27.54000092,2024-03-21 09:31:21.873 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21415,22966,2756,20806,20077,15496,23347,23035,23539,70.75,27.57999992,2024-03-21 09:31:22.121 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21416,22976,2760,20805,20082,15503,23339,23038,23540,70.73000336,27.57999992,2024-03-21 09:31:22.381 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21417,22973,2760,20800,20076,15507,23340,23170,23537,70.75,27.62999916,2024-03-21 09:31:22.636 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21418,22975,2756,20807,20076,15518,23341,23038,23538,70.75,27.51000023,2024-03-21 09:31:22.873 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21419,22984,2756,20806,20081,15520,23335,23038,23535,70.76000214,27.52000046,2024-03-21 09:31:23.118 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21420,22988,2760,20810,20097,15519,23350,23178,23541,70.73000336,27.56999969,2024-03-21 09:31:23.382 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21421,22983,2756,20799,20075,15517,23349,23169,23537,70.75,27.47999954,2024-03-21 09:31:23.644 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21422,22988,2760,20805,20082,15515,23336,23170,23538,70.75,27.48999977,2024-03-21 09:31:23.888 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21423,23000,2760,20800,20093,15506,23340,23174,23540,70.72000122,27.54999924,2024-03-21 09:31:24.146 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21424,23002,2760,20800,20089,15509,23344,23172,23542,70.75,27.51000023,2024-03-21 09:31:24.394 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21425,23004,2760,20803,20090,15514,23348,23170,23534,70.75,27.42000008,2024-03-21 09:31:24.651 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21426,23001,2756,20792,20087,15536,23340,23177,23551,70.75,27.47999954,2024-03-21 09:31:24.887 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21427,23013,2756,20796,20097,15542,23353,23180,23524,70.73000336,27.52000046,2024-03-21 09:31:25.149 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21428,23005,2756,20800,20084,15550,23337,23171,23539,70.73000336,27.51000023,2024-03-21 09:31:25.378 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
21429,23005,2756,20789,20107,15556,23340,23173,23539,70.76000214,27.46999931,2024-03-21 09:31:25.651 +0700,2024-03-21 16:31:27.721 +0700,2024-03-21 16:31:27.721 +0700,57,3
